4.974104456958505782e-03 1.886603706476526199e-01 6.221836218234710891e-02 2.954936096655699229e-01 6.444836197346670570e-02 1.540459883557552256e-01 2.400851002034576354e-03 4.236338332205047408e-02 1.223605692619270657e-01 1.122955804096380517e-01 2.633282099251985642e-01 1.692496704965962273e-03 1.104401905394460648e-01 8.940129931272053354e-02 8.100829540998687184e-02 1.010444363293217518e-01 8.836198444208837044e-02 2.002051756343156685e-01 2.468658339783357247e-01 2.490708666390389903e-02 3.884711898475834424e-03 4.449675445761552828e-02 7.176141350594686386e-02 1.611291639913713380e-01
6.794343072337752365e-02 2.713338336454161892e-01 3.086895687510035069e-01 1.931917367444784817e-01 7.357688008933527257e-02 1.766345881305081411e-01 1.573825542443697545e-01 1.097475138945321893e-01 1.206125152666706057e-01 1.347157833685362904e-01 1.920253482116022203e-01 7.652896659902042042e-02 6.594457660717668868e-02 5.625119602521071877e-02 9.470268580622151489e-02 1.394515169697263524e-02 1.736523497512049152e-02 1.115996302749204666e-01 2.245422249553934435e-01 3.835659138990693551e-02 1.555478800982769694e-01 2.023290655591766241e-01 8.747629372268793391e-02 1.634632772220134256e-01
1.941454819555608058e-01 1.511650888700737383e-01 2.641811947930925442e-01 1.059290014095943255e-01 8.743474680663387844e-03 1.153510786548015421e-01 1.785504487486822001e-02 1.472178174124591510e-01 2.275040892531443038e-01 1.340654477888546803e-01 2.438594408468526264e-01 8.953614155105649175e-03 1.786678151912151069e-01 6.029680192190429999e-02 9.477839346653021968e-02 8.813420353484602288e-02 2.189791889976783201e-02 9.223088223292205678e-02 2.087120491221478857e-01 8.373544084702816415e-02 5.047311950430011240e-02 2.818375929924893386e-02 1.090237623660273436e-01 1.693551621603160418e-01
1.204661351498262922e-01 4.055447833855607698e-02 3.807935766001313560e-02 1.546561268996662353e-01 1.009016958283053267e-01 1.521045643793043634e-01 1.796882881424147760e-01 1.329614547607718134e-01 2.486087714166972107e-01 9.454921709171487665e-02 3.144234833137008467e-01 1.537682533254525197e-01 2.077575771176213282e-01 7.250979273635968503e-02 1.041598824398168449e-01 5.309902961091905738e-02 5.906703162330101398e-02 1.909035023281747123e-01 2.915209058739796077e-01 9.552272144998097403e-04 1.061156127683929862e-01 9.236945229364601495e-02 6.047652746055804523e-02 1.044933500130783705e-01
1.465952136368222081e-01 1.027265640913821443e-01 1.672212231553416584e-01 2.346355500020423923e-01 8.494717048412170346e-02 4.129653262330939406e-02 1.837146765943794557e-01 4.790063418353307512e-03 2.325435373100356307e-01 9.789140834202902930e-03 1.700050527766789887e-01 9.596830296526004389e-02 9.886452953626888307e-02 1.692627741658932761e-01 7.967613789780025879e-02 2.948254178304832163e-02 1.643049781573652501e-01 2.232056044549607654e-01 2.355658849185334469e-01 6.683674092182956272e-02 5.547612251778355485e-04 2.762281779363889855e-02 1.031029809002933922e-01 1.371740774657921325e-01
1.446529574276607111e-01 5.012774983531664841e-02 3.755713084066035767e-01 1.525103520956290204e-01 4.495387664712269249e-02 1.522856821710291964e-01 9.632050995231333790e-02 2.120673250614460437e-01 1.622241967300122878e-01 2.103315371091058483e-01 3.378800962510597472e-01 9.307179646199920109e-02 2.180381973845291754e-01 1.017481419971950768e-01 1.464903300189583368e-01 6.238659785695049864e-02 1.390909927246039568e-01 1.722162778199962663e-01 1.543943395025501597e-01 2.658697240393965711e-01 1.625856909936652661e-01 2.543690920186726379e-01 1.579939198293672242e-01 1.702746729362274170e-01
8.664588718828653002e-02 4.728812741027743627e-02 3.431036917082297411e-03 1.241029448166706128e-01 3.689681766706509602e-02 8.313055021273693668e-02 4.587832599943886258e-03 7.830470107517728540e-02 1.049911922306917544e-01 2.025794323156343557e-02 2.681888997656621809e-01 1.087186947309837226e-02 7.806548315568678786e-02 6.705694759536205696e-02 6.520597594568769417e-02 8.563888349724052551e-02 4.634725750573415182e-02 1.617839049600429402e-01 1.967804181400688579e-01 1.784292807741830467e-01 5.022051498690172089e-03 7.298470089341013711e-02 8.715717877317410989e-02 1.699883534075097291e-01
2.827047172819538989e-01 1.973393306744661846e-01 2.208009093958445412e-01 1.677830425732029229e-01 4.907300513096546357e-02 1.048224471456732643e-01 4.282738275720543442e-02 7.279709053830552001e-02 2.813486101559262709e-01 3.398483262846646591e-02 3.065118500314798489e-01 3.969211875259193167e-02 2.237988806558000032e-01 8.980329728303285131e-02 1.112936117174017775e-01 4.447837686019995296e-02 4.565188363986083520e-02 1.958303115950629780e-01 2.798124174073423065e-01 6.444990324243088375e-02 4.437901837041480224e-02 4.451284486743856128e-02 1.026439483655736257e-01 1.581073835089380208e-01
4.073131822090393928e-01 1.211223877385840808e-01 3.529956042201415900e-01 7.428251467740347724e-01 2.421314788087988168e-01 3.136941914925609476e-01 4.956529595583847314e-02 4.300092944400268902e-01 3.337989384934501591e-01 5.008806859302934456e-01 2.509355355589015790e-02 9.250300405280620364e-02 1.868593980460584170e-01 1.693355347403413536e-01 2.407938086512850795e-01 1.091923659131621704e-01 7.795177640577316547e-02 1.979121340807457330e-01 5.109303881050165641e-01 5.326304912821502313e-01 5.741471501374834085e-02 1.059147111748905412e-01 2.419627362583736674e-01 3.380727618086650788e-01
4.160843563603149331e-01 4.317774357268433505e-03 4.596485076804822656e-01 4.260179945865716356e-01 5.951751394813298290e-02 3.820230410119306308e-01 1.079761622030672719e-02 3.057704237388134128e-01 3.938486388457574372e-01 3.294726562599784025e-01 1.037920631270172755e-02 2.945097572741562364e-01 2.730590172312721831e-01 1.429576789935498304e-01 2.053415743064706811e-01 1.715690723807944407e-02 4.483357668263687756e-03 2.549222457290399868e-01 3.681067683841466320e-01 2.209398624781481191e-01 2.006776150839717499e-02 1.521108002719385177e-01 2.400252704044000263e-01 2.751090354342897171e-01
4.941225630363965116e-01 2.514054925424999976e-01 2.166810946384107317e-01 4.870111855535670942e-01 8.531992939003751886e-04 2.673992921298268266e-01 1.496530163616116571e-02 1.506313679705924280e-01 3.868982393334574055e-01 2.909512580048709829e-01 5.601294442500848181e-02 5.207765393347285610e-02 1.632489546410857417e-01 8.610838694503145097e-02 2.127152753130973906e-01 6.247548029438876327e-02 5.091580186410721298e-02 1.252743404980873887e-01 3.906599843025535534e-01 2.987367278096614287e-01 3.621650173871693301e-02 2.151854679281536842e-01 2.003595655708624301e-01 2.593863329482399283e-01
4.826348320593495389e-01 1.276420941735761927e-01 5.701745518230878496e-01 6.518127763261705176e-01 1.507572859578880653e-01 3.010992965615219008e-01 1.095299267884625172e-01 4.953768018867646949e-01 5.079446277792734055e-01 4.829312912260941837e-01 9.548888904562741198e-02 3.413027424254044817e-02 2.488079218086319544e-01 1.855144052736300286e-01 2.480505690698200094e-01 3.216787300912904435e-02 2.341546772581581948e-03 3.199463832601739943e-01 5.176683134980403223e-01 5.416265901005328232e-01 4.812038047105704486e-02 2.182127209490359321e-01 2.923008206014721666e-01 3.752652384797902640e-01
3.814998174395615171e-01 8.118979023532857386e-02 3.352470641127145989e-01 5.280694599105022480e-01 3.776681681313565075e-02 2.890001173216210639e-01 2.857400830681977588e-03 2.719792546646881415e-01 3.323635346601234164e-01 3.764452192074662640e-01 6.827802019964979152e-02 8.820571507978830494e-02 1.765050337165890992e-01 1.118387769598202658e-01 1.932242203154203308e-01 7.916348530853473120e-02 9.584572079238429243e-02 2.065055073911548911e-01 4.159692766325742697e-01 2.747451214432110045e-01 6.921178781852982409e-02 1.425928603627997782e-01 2.076431384737401353e-01 2.460361353015214358e-01
4.098310067384309252e-01 6.280769485381176853e-02 1.729121404697980258e-01 6.630582386980504728e-01 1.838262390101256250e-01 3.238376871996291317e-01 4.416723828925961381e-02 2.738045648714765301e-01 4.821244421047322093e-01 2.387901884393290319e-01 5.931822611668424727e-02 1.585690127345446010e-01 1.914469437300967414e-01 1.824819179117295465e-01 2.471699385672336824e-01 5.434780723099869038e-02 1.567532298251484990e-01 2.066314160307739511e-01 3.862642006861888855e-01 3.972718774381131523e-01 1.501206066204380241e-01 1.002016458717019942e-02 2.596929045697484728e-01 2.730981326566005452e-01
4.503294695872462339e-01 1.021991784251419233e-01 1.915674323912903154e-01 5.273250543698710935e-01 3.062073091548989101e-02 3.973653800656156698e-01 1.010869725772465255e-01 2.393518852148450449e-01 3.192696421825711450e-01 3.002467454595003082e-01 1.167099801963967787e-01 1.949933023074622573e-01 1.668281484586824071e-01 1.529791180872834278e-01 2.016067961709196998e-01 7.816251742148322412e-02 3.739959019255545414e-02 2.285654844587882706e-01 3.900385285481285935e-01 1.854382415953939600e-01 1.268631121925711813e-02 1.826088924251195733e-02 2.088072727363042835e-01 2.363001383187079696e-01
4.952253023759423667e-01 1.349915286266425429e-01 4.202125260948136320e-01 5.045167780090455967e-01 7.300409616419678560e-02 3.442440595748442744e-01 9.067660944661948275e-02 2.758504944243795887e-01 4.068830946169815221e-01 4.076208311111086391e-01 1.029962345912451838e-01 9.695488666196117045e-02 2.159692062014403335e-01 9.849694783506729445e-02 1.863957846744372093e-01 1.526191528523196395e-02 6.130224046381455016e-02 2.372973538070971000e-01 4.422882080235299718e-01 2.373465002416136338e-01 1.097346250907416665e-01 1.652961274985306761e-01 2.305730801416012998e-01 2.705352813511281984e-01
3.948985919497152719e-01 1.252246324358704532e-01 2.761866035885612303e-01 6.107403935506361403e-01 2.090108024362195005e-01 2.761491529720234150e-01 3.447988516759892264e-02 2.590851960503993689e-01 4.785202895798023048e-01 2.351621512034767214e-01 4.607177250528537993e-02 3.780039825853043212e-02 1.885130675365320474e-01 1.742543735164445162e-01 2.348311826124817869e-01 6.699349075539590137e-02 1.060607972733269566e-01 1.993914160671164948e-01 3.995932458061317583e-01 3.562181070743319911e-01 6.552827780779091338e-02 9.981195938272052759e-02 2.455491443431326026e-01 2.614755823023322545e-01
4.156759710403420960e-01 3.122529835475684745e-02 2.917614565811934568e-01 5.739891566569852444e-01 4.171405272586736768e-02 3.230493183462978535e-01 9.302938764403489991e-02 2.871769919674497240e-01 3.099313970984736155e-01 3.236501202075439121e-01 1.881699628521793510e-02 2.244984940289799780e-01 1.889579740757492132e-01 1.536505931493600263e-01 1.955295984417840249e-01 9.404095245788035573e-02 1.240534896695211220e-02 2.125825428002013351e-01 3.920084598399183884e-01 2.330397403129163547e-01 2.503909325245645690e-02 2.696903678842632601e-02 2.172539289327690137e-01 2.491119770600090932e-01
4.896177681645537683e-01 7.953941985764800826e-02 3.594753778769569363e-01 5.843566425646145035e-01 3.943705277165576728e-02 3.552268590436384321e-01 1.060873977896392706e-02 2.605377158725967757e-01 4.005547222438429200e-01 3.446542581394407834e-01 3.035817252503769659e-02 1.418996940954773134e-01 2.134697337533726924e-01 1.124696850576911294e-01 2.143326231197879572e-01 4.933802474317999787e-02 1.665503310194271780e-03 1.788308919781988471e-01 3.957271957762288905e-01 3.167313520429402840e-01 2.736355440063364952e-02 1.246098030783738819e-01 2.304878951550436150e-01 2.893578103287407499e-01
6.403508587126751639e-01 1.302097777080393204e-01 4.106614129078727249e-01 7.648633718180732899e-01 2.576620340167046219e-02 4.382887651419043462e-01 7.712909089074626579e-03 3.793918884252009960e-01 5.099614400015775040e-01 4.745766029216932913e-01 5.337624007749031119e-02 1.988506116229120657e-01 2.457871179492817360e-01 1.535001404443613049e-01 2.596161361633217424e-01 4.682716609428599908e-02 6.124367974734779008e-02 2.678132583369194353e-01 5.103269208067015006e-01 4.667952561744548867e-01 3.946685223490442596e-02 7.776242079048273359e-02 3.129030380622341290e-01 3.943283937251251259e-01
4.507784230894913979e-01 1.413562917320965173e-02 2.483847410227542074e-01 5.408209284584644116e-01 5.484790671891603964e-02 2.481736054476388342e-01 4.075324743930686111e-02 3.315711276891775139e-01 3.727214395551364245e-01 3.199287198331055571e-01 4.497957252011752782e-02 1.654191114712487143e-01 1.506353120855469796e-01 1.655873160366745089e-01 1.809719224758847556e-01 6.372489164422184826e-02 8.068356479519106506e-02 3.037580087313636601e-01 4.204782048294567476e-01 2.110279229750773311e-01 5.209737460820007549e-02 5.814478965557895451e-02 2.222940455767153378e-01 2.503377355720805553e-01
5.635232906849645396e-01 1.294301295383512018e-01 4.942167769395722221e-02 4.554069326614456625e-01 1.831260583137772624e-01 3.317414377865729458e-01 1.809346293399993200e-01 1.278897267887001421e-01 3.817638962856296780e-01 1.598628346025962599e-01 3.534374633338943639e-03 2.867201471053404949e-01 1.374118758630284431e-01 1.121630909432060341e-01 2.167508630327980579e-01 7.300163633790013318e-02 1.572694390121719410e-01 1.906952208812045246e-01 2.706897475713253565e-01 2.353914613207940820e-01 1.901669456019480231e-01 1.301088127821299345e-01 2.306741465456623175e-01 2.348732982674655856e-01
3.521602271911486448e-01 3.265960002818346641e-02 1.043935601644652156e-02 5.187673076476918554e-01 1.866654040033450812e-01 2.558332509775567143e-01 8.147029756844104131e-02 2.821631317769724423e-01 5.008680618603759127e-01 9.273487602209917746e-02 4.137963356821761085e-02 2.351823489279211699e-01 1.508178522047373127e-01 2.443721036835507787e-01 2.216926291915456426e-01 2.197709911222950341e-02 2.805808614784907062e-01 3.165099364008152616e-01 3.685484786961774617e-01 2.247253707222323094e-01 2.575965771674331162e-01 1.885394965872586037e-01 2.590591188965354896e-01 2.382252956473686345e-01
6.002777856717811389e-01 1.739798748320431354e-01 4.603352143908590044e-01 6.764436690727873014e-01 4.442342972097435005e-02 3.894371743756059323e-01 1.547575651282276921e-01 3.538210331497133598e-01 4.865490101232650688e-01 4.782963288509232136e-01 5.610989818906220172e-02 5.432267170815108237e-02 2.398594900682326225e-01 9.571248312085636756e-02 2.480467120414031335e-01 1.304869261917355194e-01 9.025564737739355525e-02 1.994743939920255449e-01 5.304497602819087110e-01 4.701596309702962273e-01 1.572687646854830090e-01 2.674608248282412393e-01 2.578187782160460961e-01 3.586639252861840155e-01
4.291623383330518404e-01 3.169191077238853183e-02 2.712051283287627013e-01 7.235425263463043377e-01 1.728808764097778949e-01 3.492905734460840517e-01 7.544520146563815644e-02 3.170166504649896133e-01 4.283092715927995231e-01 3.112748441381636422e-01 5.515362956703462327e-02 2.135874059632686950e-01 1.864459553824942828e-01 1.959766559809873743e-01 2.377879144222004582e-01 2.482432874498530229e-02 1.495138592568733826e-01 2.347988316622637295e-01 4.213472651171850103e-01 3.443617080412075260e-01 1.269471381786909658e-01 4.922493792635140863e-02 2.723530891273527321e-01 2.847698074702707527e-01
3.953985961318610132e-01 5.517593417322941285e-02 2.132000194983609265e-01 4.904906783154615590e-01 1.179586297200758693e-01 1.791997069234334827e-01 3.965284457314588451e-03 2.892137376492563972e-01 3.756989630169689787e-01 2.685977957125487703e-01 5.155798563278102264e-02 1.079823640086993164e-01 1.429845142890604215e-01 1.721462049420910689e-01 1.762822497654131793e-01 2.758843117029619041e-02 1.081437635023735910e-01 2.468044174069392027e-01 3.651906082244438245e-01 2.965758296537959748e-01 7.746512399365979018e-02 3.381243424613933346e-03 2.115171966274525250e-01 2.292460197573983616e-01
3.775866151701394169e-01 4.584686723105113604e-02 1.531356250832274224e-01 4.333793441263284474e-01 5.086600764000026587e-03 2.515315431438697180e-01 3.701514541048944729e-02 5.102092134321412065e-02 2.509135427077197056e-01 1.860320434728004457e-01 1.599029379248546601e-01 1.944811155791565382e-01 1.355030551159888130e-01 1.314116294435735688e-01 1.355579646284385542e-01 8.468812702965067274e-02 9.371144133401720921e-02 2.227619699643439144e-01 3.137844580058370969e-01 5.679028282947068407e-02 1.483657087011047704e-02 7.815950680461619671e-02 1.829114473518701212e-01 1.809979668397614649e-01
6.189106844922702688e-01 3.022197112358142590e-01 1.695708096151199995e-01 5.804566057183984107e-01 8.196788174564850760e-02 3.014327534034662581e-01 1.023272391165557238e-01 2.876251879641348874e-01 6.549949085903286061e-01 3.094556370080072116e-01 7.055764875569597860e-02 5.953285571738065052e-02 2.302161214131279721e-01 1.200773400514075495e-01 2.559146585980976440e-01 2.665339319057021261e-01 1.106796527242362993e-01 2.466538201318433376e-01 5.003206861763086488e-01 5.377895622594494052e-01 7.352089689297003350e-02 1.965840090278754282e-01 2.748314143383663866e-01 3.443290350323973681e-01
3.998594408297934666e-01 8.547501973699245248e-03 2.453794671542027239e-01 5.869066439321191098e-01 2.889106415791464766e-02 3.983598489781464136e-01 1.143747455456871620e-01 2.003155820695111389e-01 3.158810528077383717e-01 2.770025838935321061e-01 1.023487506198611507e-01 2.035182572013143898e-01 1.546344324929688208e-01 1.666181109352978529e-01 1.927759366806190700e-01 7.794974422035122474e-02 5.353429185271096902e-02 2.137575968679510385e-01 3.558480186738730566e-01 2.222252710388404329e-01 5.246403000523613969e-02 5.867800288228675054e-02 2.125563475104405575e-01 2.368109447244719223e-01
4.122276947429102667e-01 7.643718375234476170e-03 1.355520102960599549e-01 5.299586515948475629e-01 1.076843857701892393e-02 3.021895450868230526e-01 7.253823351374033557e-02 2.258671825903015573e-01 3.596213672145900375e-01 1.306362079267820442e-01 4.031568812207286800e-02 2.756687859323213030e-01 1.635774937023778408e-01 1.952568711550701219e-01 2.116609784760118129e-01 4.667502669960738038e-02 1.271563417539635643e-01 2.409342161737807742e-01 3.292722785959358855e-01 1.459958358996506500e-01 1.535921118810162911e-01 1.307459733791921930e-01 2.287911197961829957e-01 2.174681220568422668e-01
3.329662256996955838e-01 4.003459462431546712e-02 5.438501743626050766e-02 5.831447082060055020e-01 3.287218231788380240e-01 2.480406574978181733e-01 4.847814373639303120e-02 2.435911567969997193e-01 5.829055853508744445e-01 5.396007798050683757e-02 4.341743588457269709e-02 4.447028033705480166e-02 2.319904646735018172e-01 2.529399509465347640e-01 2.488170180986058466e-01 1.552604126469490642e-01 2.930347116264175322e-01 2.390785466906630574e-01 4.015359982280604090e-01 3.387979005237817809e-01 2.567471678636907839e-01 6.183909406904875006e-02 2.546660279409048711e-01 2.769655645480543771e-01
7.760930367933760454e-01 2.751456134197807213e-01 2.667233723779998122e-01 5.224800648519255519e-01 1.708086584778388817e-01 3.383410190606148671e-01 1.240926200546615954e-01 1.815404573918454889e-01 5.215344300184823201e-01 3.474716076697658695e-01 8.404242576731724146e-02 1.226085355549021982e-01 2.516316141894852088e-01 1.024968003679719436e-01 2.164186811723684545e-01 1.565368606875967017e-01 5.548127944595376837e-02 2.694817946466630532e-01 4.619976008733073236e-01 2.372353858095828660e-01 2.247019476406153515e-02 9.869808993895523574e-02 2.921524620724609278e-01 3.260705291437577258e-01
4.514043401011629264e-01 1.258868533908785725e-02 4.032885758155935751e-01 5.659165696045677096e-01 7.270660524134320291e-02 3.286363488947575129e-01 1.180455174941796859e-02 2.514668823549389698e-01 4.720987939872781092e-01 2.679601446961871192e-01 8.700245807573525614e-02 1.280547662869743752e-01 2.212140716723487999e-01 1.570772572982616910e-01 2.382455055066515504e-01 7.389095811084461785e-02 1.131363654907669436e-01 2.117337445285727704e-01 3.668426357398638094e-01 4.072657743481171155e-01 7.498735658315902608e-02 1.193501002849245984e-01 2.633043210746626173e-01 2.814729431550683780e-01
4.931553557803587395e-01 4.483671299148062062e-03 2.354284604440424200e-01 6.443757725021694860e-01 3.582991913163591224e-02 4.046610686158589321e-01 8.790481907382119431e-02 2.412393474111446667e-01 3.883704379203560264e-01 3.318440144452676210e-01 8.712360723352796654e-02 2.309745730520709195e-01 1.722262179391340076e-01 1.700736368686534550e-01 1.976608811724231973e-01 4.712004563903543497e-02 1.586831614021099734e-01 2.739743838499799633e-01 3.926386840938970169e-01 2.032110399352388130e-01 1.091246857741603460e-01 1.760107252041762660e-01 2.599073524220834597e-01 2.709659220185396955e-01
4.067574351134206623e-01 1.009997678425246237e-01 9.676822491728698239e-02 4.841446767128748663e-01 1.264637164136095393e-02 4.266416599737696824e-01 1.832154292348114333e-01 2.181707591413640235e-01 3.676074915968217671e-01 2.483478574668785965e-01 1.201521426855427510e-01 3.016564417154484756e-01 1.542298489859865729e-01 1.934836623443049741e-01 2.106529722414246797e-01 7.552625556827774478e-02 5.148608504040597111e-02 2.201832161078239869e-01 3.667582883042160846e-01 1.931777211965159946e-01 9.907616292632837052e-02 1.329780039658810531e-01 2.190817546547200734e-01 2.150316755474571129e-01
6.567317800387917348e-01 1.594443658971195221e-01 3.983283372818791079e-01 7.429608663026985305e-01 1.071795113721130122e-02 4.561437600553580052e-01 1.562385940782773375e-02 2.184533185109542586e-01 5.000287075706715267e-01 3.467591470259085429e-01 2.215743793922408944e-02 1.884389154943333922e-01 2.615412700383382139e-01 1.596600431858124503e-01 2.784256660873103972e-01 8.128565360674228080e-02 8.800677367370474125e-02 2.229915147170954959e-01 4.758856498025204051e-01 4.162837966445919746e-01 4.427155980896468890e-02 9.690175418296120835e-02 3.051060062471082635e-01 3.715884200211040378e-01
3.626915471472654251e-01 6.947754080753898442e-02 4.693083537113863501e-01 6.653266479577943926e-01 1.151542415282400533e-01 3.378494848514173587e-01 3.064025451948459988e-02 3.908972320140279844e-01 3.011746448872132387e-01 4.401769135388664544e-01 2.474145157134088890e-02 1.720811600877760195e-01 2.032787527772652869e-01 1.633350124061603570e-01 2.060562947322507610e-01 1.337046663087559373e-01 1.553957913369563570e-02 2.425838029378447613e-01 4.321893748544954339e-01 3.370564358040262221e-01 2.421554055931740557e-02 5.108369347562113916e-02 2.296782447084343981e-01 3.039398187868230239e-01
4.139856671295346624e-01 4.217662573117297864e-02 1.830065350878193886e-01 5.385583481068169087e-01 2.913363213651098960e-03 3.602592749251820048e-01 6.426574588250799636e-04 2.470967650179056452e-01 4.619048391149802590e-01 1.679065928209063641e-01 3.193392680829187924e-02 1.931567252223690412e-01 1.949663696655533629e-01 1.739210129877309663e-01 2.292744227793764578e-01 9.029009429831474920e-02 9.475778016431712913e-02 2.195112086834392906e-01 3.498899593198074864e-01 2.095478665486970038e-01 1.242205538512545226e-01 5.130551287181078779e-02 2.345807218853812326e-01 2.500063186051637021e-01
